#,Date Time,Temp C ,RH % ,CO2_1 ppm,CO2_2 ppm
4704,04/23/10 11:46:00  PM,20.841,36.51,473.7,454.2
4705,04/23/10 11:48:00  PM,20.841,36.51,475,454.8
4706,04/23/10 11:50:00  PM,20.817,36.508,470.7,455.4
4707,04/23/10 11:52:00  PM,20.817,36.574,469.5,455.4
4708,04/23/10 11:54:00  PM,20.793,36.571,469.5,456
4709,04/23/10 11:56:00  PM,20.793,36.571,470.7,456.7
4710,04/23/10 11:58:00  PM,20.77,36.569,472.5,457.3
4711,04/24/10 12:00:00  AM,20.77,36.569,464.6,457.3
4712,04/24/10 12:02:00  AM,20.77,36.569,468.3,457.9
4713,04/24/10 12:04:00  AM,20.746,36.599,470.7,457.9
4714,04/24/10 12:06:00  AM,20.746,36.599,475.6,458.5
4715,04/24/10 12:08:00  AM,20.746,36.599,478,459.7
4716,04/24/10 12:10:00  AM,20.722,36.63,466.4,460.3
4717,04/24/10 12:12:00  AM,20.722,36.63,466.4,460.9
4718,04/24/10 12:14:00  AM,20.698,36.627,469.5,460.9
4719,04/24/10 12:16:00  AM,20.698,36.627,477.4,462.1
4720,04/24/10 12:18:00  AM,20.698,36.496,471.9,462.8
4721,04/24/10 12:20:00  AM,20.698,36.234,477.4,463.4
4722,04/24/10 12:22:00  AM,20.698,36.037,478.6,464
4723,04/24/10 12:24:00  AM,20.698,35.642,476.8,464.6
4724,04/24/10 12:26:00  AM,20.674,35.509,473.7,464.6
4725,04/24/10 12:28:00  AM,20.674,35.048,468.9,465.2
4726,04/24/10 12:30:00  AM,20.674,34.883,470.7,465.2
4727,04/24/10 12:32:00  AM,20.674,34.455,470.7,465.2
4728,04/24/10 12:34:00  AM,20.674,33.761,469.5,465.2
4729,04/24/10 12:36:00  AM,20.65,33.627,466.4,465.2
4730,04/24/10 12:38:00  AM,20.65,33.693,467.6,465.2
4731,04/24/10 12:40:00  AM,20.627,33.922,471.9,465.2
4732,04/24/10 12:42:00  AM,20.627,34.054,462.8,465.2
4733,04/24/10 12:44:00  AM,20.627,34.12,469.5,465.2
4734,04/24/10 12:46:00  AM,20.627,34.186,468.9,465.2
4735,04/24/10 12:48:00  AM,20.627,34.318,468.9,465.2
4736,04/24/10 12:50:00  AM,20.627,34.384,463.4,465.2
4737,04/24/10 12:52:00  AM,20.627,34.45,467.6,465.2
4738,04/24/10 12:54:00  AM,20.627,34.483,470.7,465.2
4739,04/24/10 12:56:00  AM,20.627,34.516,470.7,465.8
4740,04/24/10 12:58:00  AM,20.627,34.516,470.7,465.8
4741,04/24/10 01:00:00  AM,20.627,34.516,474.4,465.8
4742,04/24/10 01:02:00  AM,20.627,34.582,470.7,465.8
4743,04/24/10 01:04:00  AM,20.627,34.615,473.7,466.4
4744,04/24/10 01:06:00  AM,20.627,34.648,474.4,466.4
4745,04/24/10 01:08:00  AM,20.627,34.648,471.9,466.4
4746,04/24/10 01:10:00  AM,20.627,34.648,470.7,466.4
4747,04/24/10 01:12:00  AM,20.627,34.714,472.5,466.4
4748,04/24/10 01:14:00  AM,20.627,34.681,471.3,466.4
4749,04/24/10 01:16:00  AM,20.627,34.714,471.3,466.4
4750,04/24/10 01:18:00  AM,20.627,34.714,481.7,467
4751,04/24/10 01:20:00  AM,20.627,34.747,474.4,467
4752,04/24/10 01:22:00  AM,20.627,34.78,479.9,467.6
4753,04/24/10 01:24:00  AM,20.627,34.747,476.8,467.6
4754,04/24/10 01:26:00  AM,20.627,34.78,475.6,467.6
4755,04/24/10 01:28:00  AM,20.627,34.78,469.5,467.6
4756,04/24/10 01:30:00  AM,20.627,34.78,469.5,467.6
4757,04/24/10 01:32:00  AM,20.627,34.78,474.4,467.6
4758,04/24/10 01:34:00  AM,20.627,34.846,476.8,467.6
4759,04/24/10 01:36:00  AM,20.627,34.813,479.9,467.6
4760,04/24/10 01:38:00  AM,20.627,34.78,471.9,468.3
4761,04/24/10 01:40:00  AM,20.627,34.78,469.5,467.6
4762,04/24/10 01:42:00  AM,20.627,34.846,472.5,467.6
4763,04/24/10 01:44:00  AM,20.627,34.813,468.3,467.6
4764,04/24/10 01:46:00  AM,20.603,34.843,472.5,467.6
4765,04/24/10 01:48:00  AM,20.603,34.81,475.6,467.6
4766,04/24/10 01:50:00  AM,20.603,34.843,477.4,467.6
4767,04/24/10 01:52:00  AM,20.603,34.81,470.7,467.6
4768,04/24/10 01:54:00  AM,20.603,34.81,467.6,467.6
4769,04/24/10 01:56:00  AM,20.603,34.843,469.5,467
4770,04/24/10 01:58:00  AM,20.603,34.81,473.7,467
4771,04/24/10 02:00:00  AM,20.603,34.843,475,467
4772,04/24/10 02:02:00  AM,20.603,34.843,470.7,467
4773,04/24/10 02:04:00  AM,20.603,34.843,472.5,467
4774,04/24/10 02:06:00  AM,20.603,34.843,470.7,467
4775,04/24/10 02:08:00  AM,20.603,34.843,472.5,467.6
4776,04/24/10 02:10:00  AM,20.579,34.841,475.6,467.6
4777,04/24/10 02:12:00  AM,20.579,34.808,472.5,467.6
4778,04/24/10 02:14:00  AM,20.579,34.841,468.9,467.6
4779,04/24/10 02:16:00  AM,20.579,34.841,475.6,467.6
4780,04/24/10 02:18:00  AM,20.579,34.808,477.4,467.6
4781,04/24/10 02:20:00  AM,20.579,34.808,478,468.3
4782,04/24/10 02:22:00  AM,20.579,34.808,478.6,468.3
4783,04/24/10 02:24:00  AM,20.579,34.775,467.6,468.3
4784,04/24/10 02:26:00  AM,20.579,34.841,473.7,467.6
4785,04/24/10 02:28:00  AM,20.579,34.808,479.9,468.3
4786,04/24/10 02:30:00  AM,20.579,34.841,474.4,468.3
4787,04/24/10 02:32:00  AM,20.579,34.808,476.8,468.3
4788,04/24/10 02:34:00  AM,20.579,34.841,479.9,468.3
4789,04/24/10 02:36:00  AM,20.579,34.775,479.9,468.3
4790,04/24/10 02:38:00  AM,20.579,34.808,479.9,468.9
4791,04/24/10 02:40:00  AM,20.579,34.775,480.5,468.9
4792,04/24/10 02:42:00  AM,20.579,34.841,476.8,468.9
4793,04/24/10 02:44:00  AM,20.579,34.808,475.6,469.5
4794,04/24/10 02:46:00  AM,20.555,34.839,475.6,468.9
4795,04/24/10 02:48:00  AM,20.555,34.839,475.6,468.9
4796,04/24/10 02:50:00  AM,20.579,34.808,471.9,468.9
4797,04/24/10 02:52:00  AM,20.579,34.808,473.7,468.9
4798,04/24/10 02:54:00  AM,20.555,34.806,465.2,468.3
4799,04/24/10 02:56:00  AM,20.555,34.806,466.4,468.3
4800,04/24/10 02:58:00  AM,20.555,34.773,468.9,468.3
4801,04/24/10 03:00:00  AM,20.555,34.773,470.7,467.6
4802,04/24/10 03:02:00  AM,20.555,34.806,471.9,467.6
4803,04/24/10 03:04:00  AM,20.555,34.806,469.5,467.6
4804,04/24/10 03:06:00  AM,20.555,34.773,468.3,467.6
4805,04/24/10 03:08:00  AM,20.555,34.773,466.4,467
4806,04/24/10 03:10:00  AM,20.555,34.773,470.7,467
4807,04/24/10 03:12:00  AM,20.531,34.738,470.7,467
4808,04/24/10 03:14:00  AM,20.531,34.705,475.6,467
4809,04/24/10 03:16:00  AM,20.531,34.738,469.5,467
4810,04/24/10 03:18:00  AM,20.531,34.771,469.5,467
4811,04/24/10 03:20:00  AM,20.531,34.705,464.6,467
4812,04/24/10 03:22:00  AM,20.531,34.705,466.4,467
4813,04/24/10 03:24:00  AM,20.531,34.705,466.4,466.4
4814,04/24/10 03:26:00  AM,20.531,34.705,469.5,466.4
4815,04/24/10 03:28:00  AM,20.531,34.672,466.4,466.4
4816,04/24/10 03:30:00  AM,20.531,34.639,463.4,466.4
4817,04/24/10 03:32:00  AM,20.531,34.639,462.1,466.4
4818,04/24/10 03:34:00  AM,20.531,34.639,469.5,465.8
4819,04/24/10 03:36:00  AM,20.531,34.639,467.6,466.4
4820,04/24/10 03:38:00  AM,20.531,34.639,467.6,466.4
4821,04/24/10 03:40:00  AM,20.531,34.573,465.2,465.8
4822,04/24/10 03:42:00  AM,20.507,34.571,470.7,466.4
4823,04/24/10 03:44:00  AM,20.507,34.538,469.5,466.4
4824,04/24/10 03:46:00  AM,20.507,34.571,464.6,466.4
4825,04/24/10 03:48:00  AM,20.507,34.505,465.8,466.4
4826,04/24/10 03:50:00  AM,20.507,34.538,463.4,466.4
4827,04/24/10 03:52:00  AM,20.507,34.538,471.9,466.4
4828,04/24/10 03:54:00  AM,20.507,34.538,468.3,466.4
4829,04/24/10 03:56:00  AM,20.507,34.505,468.3,467
4830,04/24/10 03:58:00  AM,20.507,34.505,469.5,467
4831,04/24/10 04:00:00  AM,20.507,34.505,463.4,466.4
4832,04/24/10 04:02:00  AM,20.484,34.502,463.4,466.4
4833,04/24/10 04:04:00  AM,20.484,34.502,464.6,466.4
4834,04/24/10 04:06:00  AM,20.484,34.502,473.7,466.4
4835,04/24/10 04:08:00  AM,20.484,34.502,467.6,466.4
4836,04/24/10 04:10:00  AM,20.484,34.47,465.2,466.4
4837,04/24/10 04:12:00  AM,20.484,34.437,472.5,467
4838,04/24/10 04:14:00  AM,20.484,34.437,471.3,467
4839,04/24/10 04:16:00  AM,20.484,34.437,467.6,467
4840,04/24/10 04:18:00  AM,20.484,34.437,467,467
4841,04/24/10 04:20:00  AM,20.484,34.437,463.4,466.4
4842,04/24/10 04:22:00  AM,20.484,34.437,466.4,467
4843,04/24/10 04:24:00  AM,20.46,34.434,468.9,467
4844,04/24/10 04:26:00  AM,20.46,34.401,467.6,467
4845,04/24/10 04:28:00  AM,20.46,34.434,463.4,467
4846,04/24/10 04:30:00  AM,20.46,34.434,467.6,467
4847,04/24/10 04:32:00  AM,20.46,34.401,470.7,467
4848,04/24/10 04:34:00  AM,20.46,34.401,473.7,467
4849,04/24/10 04:36:00  AM,20.46,34.401,468.3,467
4850,04/24/10 04:38:00  AM,20.46,34.368,467.6,467
4851,04/24/10 04:40:00  AM,20.46,34.368,460.3,467
4852,04/24/10 04:42:00  AM,20.46,34.368,457.3,466.4
4853,04/24/10 04:44:00  AM,20.46,34.368,464.6,466.4
4854,04/24/10 04:46:00  AM,20.436,34.333,467.6,466.4
4855,04/24/10 04:48:00  AM,20.436,34.333,463.4,466.4
4856,04/24/10 04:50:00  AM,20.436,34.3,461.5,466.4
4857,04/24/10 04:52:00  AM,20.436,34.3,462.8,465.8
4858,04/24/10 04:54:00  AM,20.436,34.3,471.3,466.4
4859,04/24/10 04:56:00  AM,20.436,34.267,461.5,466.4
4860,04/24/10 04:58:00  AM,20.436,34.3,464.6,466.4
4861,04/24/10 05:00:00  AM,20.436,34.267,463.4,466.4
4862,04/24/10 05:02:00  AM,20.436,34.234,465.8,466.4
4863,04/24/10 05:04:00  AM,20.412,34.232,462.1,466.4
4864,04/24/10 05:06:00  AM,20.412,34.232,462.1,466.4
4865,04/24/10 05:08:00  AM,20.412,34.232,462.1,466.4
4866,04/24/10 05:10:00  AM,20.412,34.232,462.1,466.4
4867,04/24/10 05:12:00  AM,20.412,34.232,463.4,466.4
4868,04/24/10 05:14:00  AM,20.412,34.232,461.5,465.8
4869,04/24/10 05:16:00  AM,20.412,34.166,469.5,466.4
4870,04/24/10 05:18:00  AM,20.412,34.166,467.6,466.4
4871,04/24/10 05:20:00  AM,20.412,34.166,461.5,466.4
4872,04/24/10 05:22:00  AM,20.412,34.133,463.4,466.4
4873,04/24/10 05:24:00  AM,20.412,34.166,461.5,466.4
4874,04/24/10 05:26:00  AM,20.412,34.1,466.4,466.4
4875,04/24/10 05:28:00  AM,20.412,34.133,467.6,466.4
4876,04/24/10 05:30:00  AM,20.412,34.166,468.9,466.4
4877,04/24/10 05:32:00  AM,20.412,34.133,466.4,466.4
4878,04/24/10 05:34:00  AM,20.412,34.1,469.5,466.4
4879,04/24/10 05:36:00  AM,20.412,34.1,467.6,467
4880,04/24/10 05:38:00  AM,20.412,34.1,465.2,467
4881,04/24/10 05:40:00  AM,20.412,34.1,464.6,467
4882,04/24/10 05:42:00  AM,20.412,34.1,465.2,467
4883,04/24/10 05:44:00  AM,20.412,34.067,464.6,467
4884,04/24/10 05:46:00  AM,20.436,34.069,461.5,467
4885,04/24/10 05:48:00  AM,20.436,34.036,468.3,467
4886,04/24/10 05:50:00  AM,20.436,34.036,470.7,467
4887,04/24/10 05:52:00  AM,20.436,34.036,466.4,467
4888,04/24/10 05:54:00  AM,20.436,34.036,460.3,467
4889,04/24/10 05:56:00  AM,20.436,34.036,464.6,467
4890,04/24/10 05:58:00  AM,20.436,34.003,465.2,467
4891,04/24/10 06:00:00  AM,20.436,34.003,463.4,466.4
4892,04/24/10 06:02:00  AM,20.436,33.97,466.4,467
4893,04/24/10 06:04:00  AM,20.436,33.97,466.4,467
4894,04/24/10 06:06:00  AM,20.436,33.97,463.4,467
4895,04/24/10 06:08:00  AM,20.436,33.937,464.6,467
4896,04/24/10 06:10:00  AM,20.436,33.904,468.9,467
4897,04/24/10 06:12:00  AM,20.436,33.904,467.6,467
4898,04/24/10 06:14:00  AM,20.436,33.937,465.2,467
4899,04/24/10 06:16:00  AM,20.436,33.904,463.4,467
4900,04/24/10 06:18:00  AM,20.436,33.904,465.2,467
4901,04/24/10 06:20:00  AM,20.436,33.904,462.8,466.4
4902,04/24/10 06:22:00  AM,20.46,33.906,463.4,466.4
4903,04/24/10 06:24:00  AM,20.46,33.906,463.4,466.4
4904,04/24/10 06:26:00  AM,20.46,33.873,467.6,466.4
4905,04/24/10 06:28:00  AM,20.46,33.906,468.9,466.4
4906,04/24/10 06:30:00  AM,20.46,33.906,464.6,466.4
4907,04/24/10 06:32:00  AM,20.46,33.906,467,467
4908,04/24/10 06:34:00  AM,20.46,33.873,463.4,466.4
4909,04/24/10 06:36:00  AM,20.46,33.84,465.2,466.4
4910,04/24/10 06:38:00  AM,20.46,33.84,464.6,466.4
4911,04/24/10 06:40:00  AM,20.46,33.84,461.5,466.4
4912,04/24/10 06:42:00  AM,20.46,33.84,462.1,466.4
4913,04/24/10 06:44:00  AM,20.46,33.84,468.9,466.4
4914,04/24/10 06:46:00  AM,20.46,33.807,461.5,465.8
4915,04/24/10 06:48:00  AM,20.46,33.84,462.1,465.8
4916,04/24/10 06:50:00  AM,20.46,33.774,465.2,465.8
4917,04/24/10 06:52:00  AM,20.484,33.776,462.8,465.8
4918,04/24/10 06:54:00  AM,20.484,33.776,459.1,465.8
4919,04/24/10 06:56:00  AM,20.484,33.776,460.3,465.8
4920,04/24/10 06:58:00  AM,20.484,33.743,465.2,465.8
4921,04/24/10 07:00:00  AM,20.484,33.71,462.1,465.2
4922,04/24/10 07:02:00  AM,20.484,33.677,466.4,465.8
4923,04/24/10 07:04:00  AM,20.484,33.71,463.4,465.8
4924,04/24/10 07:06:00  AM,20.484,33.71,463.4,465.2
4925,04/24/10 07:08:00  AM,20.484,33.71,467.6,465.2
4926,04/24/10 07:10:00  AM,20.484,33.71,466.4,465.8
4927,04/24/10 07:12:00  AM,20.484,33.71,464.6,465.8
4928,04/24/10 07:14:00  AM,20.484,33.776,458.5,465.8
4929,04/24/10 07:16:00  AM,20.484,33.776,457.3,465.2
4930,04/24/10 07:18:00  AM,20.484,33.776,467.6,465.2
4931,04/24/10 07:20:00  AM,20.484,33.776,461.5,465.2
4932,04/24/10 07:22:00  AM,20.484,33.776,462.1,465.2
4933,04/24/10 07:24:00  AM,20.484,33.809,457.3,465.2
4934,04/24/10 07:26:00  AM,20.484,33.842,464,465.2
4935,04/24/10 07:28:00  AM,20.507,33.845,476.8,465.8
4936,04/24/10 07:30:00  AM,20.484,33.842,470.1,465.8
4937,04/24/10 07:32:00  AM,20.507,33.911,470.7,466.4
4938,04/24/10 07:34:00  AM,20.507,33.911,465.2,466.4
4939,04/24/10 07:36:00  AM,20.507,33.911,465.2,466.4
4940,04/24/10 07:38:00  AM,20.507,33.977,468.9,466.4
4941,04/24/10 07:40:00  AM,20.531,33.979,470.7,466.4
4942,04/24/10 07:42:00  AM,20.531,33.979,466.4,466.4
4943,04/24/10 07:44:00  AM,20.531,33.979,465.8,466.4
4944,04/24/10 07:46:00  AM,20.531,34.045,464.6,466.4
4945,04/24/10 07:48:00  AM,20.531,34.045,470.7,466.4
4946,04/24/10 07:50:00  AM,20.531,34.045,471.3,466.4
4947,04/24/10 07:52:00  AM,20.555,34.08,470.7,467
4948,04/24/10 07:54:00  AM,20.555,34.113,467,467
4949,04/24/10 07:56:00  AM,20.555,34.113,464.6,466.4
4950,04/24/10 07:58:00  AM,20.555,34.146,467,466.4
4951,04/24/10 08:00:00  AM,20.579,34.182,464.6,466.4
4952,04/24/10 08:02:00  AM,20.579,34.215,469.5,466.4
4953,04/24/10 08:04:00  AM,20.579,34.248,468.3,466.4
4954,04/24/10 08:06:00  AM,20.603,34.283,471.3,466.4
4955,04/24/10 08:08:00  AM,20.603,34.316,473.7,467
4956,04/24/10 08:10:00  AM,20.603,34.316,468.9,467
4957,04/24/10 08:12:00  AM,20.627,34.384,464.6,466.4
4958,04/24/10 08:14:00  AM,20.627,34.384,465.2,466.4
4959,04/24/10 08:16:00  AM,20.65,34.452,464.6,466.4
4960,04/24/10 08:18:00  AM,20.65,34.452,473.7,465.8
4961,04/24/10 08:20:00  AM,20.65,34.485,475,466.4
4962,04/24/10 08:22:00  AM,20.674,34.521,470.7,466.4
4963,04/24/10 08:24:00  AM,20.674,34.521,465.2,466.4
4964,04/24/10 08:26:00  AM,20.698,34.523,470.7,466.4
4965,04/24/10 08:28:00  AM,20.698,34.523,475.6,466.4
4966,04/24/10 08:30:00  AM,20.698,34.589,472.5,466.4
4967,04/24/10 08:32:00  AM,20.722,34.591,469.5,466.4
4968,04/24/10 08:34:00  AM,20.722,34.591,475,466.4
4969,04/24/10 08:36:00  AM,20.746,34.593,467.6,466.4
4970,04/24/10 08:38:00  AM,20.746,34.593,460.3,466.4
4971,04/24/10 08:40:00  AM,20.77,34.595,463.4,465.8
4972,04/24/10 08:42:00  AM,20.77,34.661,464.6,465.8
4973,04/24/10 08:44:00  AM,20.77,34.628,467,465.2
4974,04/24/10 08:46:00  AM,20.793,34.664,463.4,465.2
4975,04/24/10 08:48:00  AM,20.793,34.664,462.8,464.6
4976,04/24/10 08:50:00  AM,20.793,34.697,460.3,464.6
4977,04/24/10 08:52:00  AM,20.817,34.666,469.5,464.6
4978,04/24/10 08:54:00  AM,20.817,34.699,469.5,464.6
4979,04/24/10 08:56:00  AM,20.841,34.734,467,464.6
4980,04/24/10 08:58:00  AM,20.841,34.701,456.7,464
4981,04/24/10 09:00:00  AM,20.865,34.736,461.5,464
4982,04/24/10 09:02:00  AM,20.865,34.736,466.4,464
4983,04/24/10 09:04:00  AM,20.865,34.736,465.2,464
4984,04/24/10 09:06:00  AM,20.889,34.739,456.7,463.4
4985,04/24/10 09:08:00  AM,20.889,34.739,463.4,463.4
4986,04/24/10 09:10:00  AM,20.913,34.741,466.4,463.4
4987,04/24/10 09:12:00  AM,20.913,34.741,466.4,463.4
4988,04/24/10 09:14:00  AM,20.913,34.741,461.5,463.4
4989,04/24/10 09:16:00  AM,20.936,34.743,470.7,463.4
4990,04/24/10 09:18:00  AM,20.936,34.776,466.4,463.4
4991,04/24/10 09:20:00  AM,20.936,34.743,472.5,463.4
4992,04/24/10 09:22:00  AM,20.936,34.776,472.5,464
4993,04/24/10 09:24:00  AM,20.936,34.743,467.6,464
4994,04/24/10 09:26:00  AM,20.96,34.811,465.8,464
4995,04/24/10 09:28:00  AM,20.96,34.811,465.2,464
4996,04/24/10 09:30:00  AM,20.96,34.811,463.4,464
4997,04/24/10 09:32:00  AM,20.984,34.814,465.8,463.4
4998,04/24/10 09:34:00  AM,20.984,34.814,468.9,463.4
4999,04/24/10 09:36:00  AM,20.984,34.814,469.5,463.4
5000,04/24/10 09:38:00  AM,21.008,34.816,462.1,463.4
5001,04/24/10 09:40:00  AM,21.008,34.816,467.6,463.4
5002,04/24/10 09:42:00  AM,21.008,34.816,465.2,463.4
5003,04/24/10 09:44:00  AM,21.032,34.851,463.4,462.8
5004,04/24/10 09:46:00  AM,21.032,34.818,464.6,462.8
5005,04/24/10 09:48:00  AM,21.056,34.887,463.4,462.8
5006,04/24/10 09:50:00  AM,21.056,34.887,463.4,462.8
5007,04/24/10 09:52:00  AM,21.056,34.887,467.6,462.8
5008,04/24/10 09:54:00  AM,21.079,34.889,467.6,462.8
5009,04/24/10 09:56:00  AM,21.079,34.889,468.9,462.8
5010,04/24/10 09:58:00  AM,21.103,34.891,467.6,463.4
5011,04/24/10 10:00:00  AM,21.103,34.891,470.7,463.4
5012,04/24/10 10:02:00  AM,21.127,34.893,470.7,463.4
5013,04/24/10 10:04:00  AM,21.127,34.893,473.7,463.4
5014,04/24/10 10:06:00  AM,21.127,34.893,461.5,462.8
5015,04/24/10 10:08:00  AM,21.151,34.896,461.5,462.8
5016,04/24/10 10:10:00  AM,21.151,34.896,463.4,462.8
5017,04/24/10 10:12:00  AM,21.151,34.896,459.1,462.1
5018,04/24/10 10:14:00  AM,21.151,34.896,465.2,462.1
5019,04/24/10 10:16:00  AM,21.151,34.896,463.4,462.1
5020,04/24/10 10:18:00  AM,21.151,34.896,467.6,462.1
5021,04/24/10 10:20:00  AM,21.151,34.896,462.1,462.1
5022,04/24/10 10:22:00  AM,21.151,34.896,467.6,462.1
5023,04/24/10 10:24:00  AM,21.151,34.896,467.6,462.1
5024,04/24/10 10:26:00  AM,21.151,34.896,465.2,462.1
5025,04/24/10 10:28:00  AM,21.151,34.929,464.6,462.1
5026,04/24/10 10:30:00  AM,21.151,34.896,465.2,462.1
5027,04/24/10 10:32:00  AM,21.151,34.962,464.6,462.1
5028,04/24/10 10:34:00  AM,21.151,34.962,467.6,462.1
5029,04/24/10 10:36:00  AM,21.151,34.929,467.6,462.1
5030,04/24/10 10:38:00  AM,21.151,34.962,466.4,462.1
5031,04/24/10 10:40:00  AM,21.151,34.962,459.7,462.1
5032,04/24/10 10:42:00  AM,21.151,34.962,466.4,462.1
5033,04/24/10 10:44:00  AM,21.151,34.962,467.6,461.5
5034,04/24/10 10:46:00  AM,21.151,34.962,466.4,462.1
5035,04/24/10 10:48:00  AM,21.151,34.962,464.6,462.1
5036,04/24/10 10:50:00  AM,21.151,34.962,468.3,462.1
5037,04/24/10 10:52:00  AM,21.151,34.962,463.4,462.1
5038,04/24/10 10:54:00  AM,21.151,34.962,461.5,461.5
5039,04/24/10 10:56:00  AM,21.151,34.995,466.4,461.5
5040,04/24/10 10:58:00  AM,21.151,35.028,461.5,461.5
5041,04/24/10 11:00:00  AM,21.151,34.995,464.6,461.5
5042,04/24/10 11:02:00  AM,21.151,35.028,454.8,460.9
5043,04/24/10 11:04:00  AM,21.151,35.028,460.3,460.9
5044,04/24/10 11:06:00  AM,21.151,35.028,457.3,460.3
5045,04/24/10 11:08:00  AM,21.151,35.028,458.5,459.7
5046,04/24/10 11:10:00  AM,21.151,35.028,457.3,459.7
5047,04/24/10 11:12:00  AM,21.151,35.028,462.1,459.1
5048,04/24/10 11:14:00  AM,21.151,35.028,463.4,459.1
5049,04/24/10 11:16:00  AM,21.175,35.063,458.5,458.5
5050,04/24/10 11:18:00  AM,21.151,35.093,456.7,458.5
5051,04/24/10 11:20:00  AM,21.175,35.096,453.6,457.9
5052,04/24/10 11:22:00  AM,21.175,35.096,457.3,457.3
5053,04/24/10 11:24:00  AM,21.175,35.096,458.5,456.7
5054,04/24/10 11:26:00  AM,21.175,35.096,461.5,456
5055,04/24/10 11:28:00  AM,21.175,35.063,455.4,456
5056,04/24/10 11:30:00  AM,21.175,35.03,454.8,454.8
5057,04/24/10 11:32:00  AM,21.175,35.03,457.3,454.8
5058,04/24/10 11:34:00  AM,21.175,35.03,455.4,454.2
5059,04/24/10 11:36:00  AM,21.175,35.03,460.3,453.6
5060,04/24/10 11:38:00  AM,21.175,35.03,459.1,453.6
5061,04/24/10 11:40:00  AM,21.199,35.032,460.3,453.6
5062,04/24/10 11:42:00  AM,21.199,35.032,455.4,453
5063,04/24/10 11:44:00  AM,21.199,35.032,455.4,453
5064,04/24/10 11:46:00  AM,21.175,35.063,451.8,452.4
5065,04/24/10 11:48:00  AM,21.199,35.032,454.8,451.8
5066,04/24/10 11:50:00  AM,21.199,35.032,455.4,451.8
5067,04/24/10 11:52:00  AM,21.199,35.032,455.4,451.2
5068,04/24/10 11:54:00  AM,21.199,35.065,459.1,451.2
5069,04/24/10 11:56:00  AM,21.199,35.032,458.5,451.2
5070,04/24/10 11:58:00  AM,21.199,35.032,458.5,451.2
5071,04/24/10 12:00:00  PM,21.199,35.032,455.4,450.5
5072,04/24/10 12:02:00  PM,21.199,35.032,454.8,450.5
5073,04/24/10 12:04:00  PM,21.199,35.032,456.7,449.9
5074,04/24/10 12:06:00  PM,21.199,35.032,456.7,449.9
5075,04/24/10 12:08:00  PM,21.199,35.032,458.5,449.3
5076,04/24/10 12:10:00  PM,21.223,35.034,463.4,449.3
5077,04/24/10 12:12:00  PM,21.199,35.032,448.7,449.3
5078,04/24/10 12:14:00  PM,21.223,35.034,453.6,448.7
5079,04/24/10 12:16:00  PM,21.223,35.067,459.7,448.7
5080,04/24/10 12:18:00  PM,21.223,35.034,461.5,448.7
5081,04/24/10 12:20:00  PM,21.223,35.034,458.5,448.7
5082,04/24/10 12:22:00  PM,21.223,35.034,443.8,448.1
5083,04/24/10 12:24:00  PM,21.223,35.067,452.4,447.5
5084,04/24/10 12:26:00  PM,21.223,35.034,465.2,447.5
5085,04/24/10 12:28:00  PM,21.246,35.037,459.7,447.5
5086,04/24/10 12:30:00  PM,21.246,35.037,453.6,447.5
5087,04/24/10 12:32:00  PM,21.246,35.07,457.3,446.9
5088,04/24/10 12:34:00  PM,21.246,35.037,458.5,446.9
5089,04/24/10 12:36:00  PM,21.246,35.037,458.5,446.9
5090,04/24/10 12:38:00  PM,21.246,35.037,462.1,446.9
5091,04/24/10 12:40:00  PM,21.246,35.037,453.6,446.9
5092,04/24/10 12:42:00  PM,21.246,35.07,456.7,446.3
5093,04/24/10 12:44:00  PM,21.27,35.072,457.3,446.3
5094,04/24/10 12:46:00  PM,21.27,35.072,454.8,446.3
5095,04/24/10 12:48:00  PM,21.27,35.072,449.3,445.7
5096,04/24/10 12:50:00  PM,21.27,35.072,457.9,445.1
5097,04/24/10 12:52:00  PM,21.27,35.072,452.4,445.1
5098,04/24/10 12:54:00  PM,21.27,35.039,457.3,445.1
5099,04/24/10 12:56:00  PM,21.27,35.039,453.6,444.4
5100,04/24/10 12:58:00  PM,21.294,35.041,449.9,444.4
5101,04/24/10 01:00:00  PM,21.294,35.041,449.3,443.8
5102,04/24/10 01:02:00  PM,21.294,35.041,452.4,443.8
5103,04/24/10 01:04:00  PM,21.294,35.041,454.2,443.8
5104,04/24/10 01:06:00  PM,21.294,35.041,455.4,443.2
5105,04/24/10 01:08:00  PM,21.294,35.041,457.3,443.8
5106,04/24/10 01:10:00  PM,21.294,35.041,456,443.8
5107,04/24/10 01:12:00  PM,21.294,35.041,454.8,443.8
5108,04/24/10 01:14:00  PM,21.294,35.041,457.3,443.2
5109,04/24/10 01:16:00  PM,21.318,35.044,451.8,443.8
5110,04/24/10 01:18:00  PM,21.318,35.011,452.4,443.2
5111,04/24/10 01:20:00  PM,21.318,34.978,452.4,443.2
5112,04/24/10 01:22:00  PM,21.318,35.011,452.4,442.6
5113,04/24/10 01:24:00  PM,21.318,34.978,456.7,442.6
5114,04/24/10 01:26:00  PM,21.318,35.011,452.4,442.6
5115,04/24/10 01:28:00  PM,21.318,34.978,451.2,442.6
5116,04/24/10 01:30:00  PM,21.318,35.044,452.4,442.6
5117,04/24/10 01:32:00  PM,21.318,35.011,462.1,442.6
5118,04/24/10 01:34:00  PM,21.342,34.98,459.7,442.6
